created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,tweet_ids,account_type
Tue May 25 02:39:02 +0000 2010,True,False,"长风一度雪飞花，

坠入凡尘千万家。

待那春来润春花，

三台非画亦非花。",1271,27,0,False,147799655,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/928601190/11_normal.jpg,hejingfeng,1922,False,147799655,bot
Sat Apr 23 06:19:25 +0000 2011,False,False,• ♊ • XLVII • RIP JUSTIN • RIP GINGER CHRIS•,56360,1000,407,True,286545384,en,"Cheektowaga, NY",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1110076473870827520/JTVyfOdh_normal.jpg,SeanPhalen47,41914,False,286545384,human
Mon Jun 08 14:37:50 +0000 2009,False,False,"Marine Policy Consultant, Conservationist, Diver, TCK",239,18,39,False,45577805,en,,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/275653950/Jenny_UW_Rocks_normal.jpg,jmgarmendia,333,False,45577805,human
Sat Sep 03 21:42:00 +0000 2016,True,False,I'm sweet nice and a party girl an luv to have fn and mke ppl laugh!,96,0,0,False,772187914134491136,en,,,http://pbs.twimg.com/profile_images/772191674458071040/VI1uOdqr_normal.jpg,kimber_sedam,224,False,772187914134491136,human
Wed Dec 28 04:37:56 +0000 2011,True,False,Dorchester Alan,2096,23,15,False,448577528,en,"California, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/751845705585553408/0eAQXFGt_normal.jpg,DorchesterAlan,3007,False,448577528,bot
Tue Apr 14 19:42:52 +0000 2009,False,False,,1146,53,80,False,31205928,en,,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/428529551421882368/0bKI2KAT_normal.jpeg,TeeVeezie,1638,False,31205928,bot
Fri Oct 10 22:49:13 +0000 2014,False,False,LFVA,10760,147,566,False,2821601710,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/849367373383643136/zgcvxAuz_normal.jpg,SFRJ7,2671,False,2821601710,human
Sun Sep 04 13:04:04 +0000 2016,True,False,Its  Star bitch   . est There Is . . Hoes Fall Back . Dude's Stop Howlin .  Badd Af  Hu,44,1,0,False,772419957783162880,en,,,http://pbs.twimg.com/profile_images/772422118986354688/umhFt9fU_normal.jpg,jenniferramsde4,132,False,772419957783162880,human
Wed Aug 17 09:10:08 +0000 2016,True,False,HODL,1332,21,48,False,765838109976190976,en,,,http://pbs.twimg.com/profile_images/776782379637739520/JaUIJJ74_normal.jpg,FrolovYulij,1335,False,765838109976190976,bot
Sun Aug 30 10:59:25 +0000 2015,False,True,"Business, Industry, Finance & Co news. News Aggregator.  No Investment Advice/Rec/Warr. Do Due Diligence. Consult Fin Adviser. Capital@Risk.",301,723,1869,True,3490311803,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,LONDONAIMCAP,28686,False,3490311803,human
Mon Sep 27 22:52:44 +0000 2010,False,False,The Greatest In Space 🌎 bookdelane@gmail.com,991,1857,0,True,195932558,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1105876848536420353/LiEYUF6l_normal.jpg,KingDeLane,31675,False,195932558,human
Mon Jul 04 02:57:49 +0000 2011,True,False,Us Army 🙅🏽‍♀️,3642,190,847,True,328824222,en,"Fort Hood, TX",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1003894185655750656/tKZHPk76_normal.jpg,baileeforce,6503,False,328824222,bot
Wed Apr 06 02:42:37 +0000 2011,False,False,,4257,166,0,False,277812894,en,,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/799106911941574656/tcMAoRIQ_normal.jpg,DevynRaylee,8924,False,277812894,bot
Thu Sep 20 22:51:17 +0000 2012,False,False,Follow me on IG: revingbalata,3089,119,55,False,836512454,en,Duhok ,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/876251881126998016/qPH5WusB_normal.jpg,BalataReving,11514,False,836512454,bot
Fri Jun 24 13:38:03 +0000 2011,True,False,we are still building. follow us for updates on the website and app launch!,2521,92,0,False,323226897,en,Sinnoh,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1411042430/platinum-berlitz_normal.jpg,snowpointapp,3544,False,323226897,bot
Fri Oct 05 06:40:43 +0000 2012,True,True,,2244,0,7,False,862626097,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,jeannieba06x04a,2244,False,862626097,bot
Thu Apr 25 19:49:43 +0000 2013,True,False,,2223,14,40,False,1380263898,en,"Kennewick, WA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3574227628/55e98b216715612605523613093e1e93_normal.jpeg,kyle_wells155,506,False,1380263898,bot
Thu Feb 03 16:25:24 +0000 2011,False,False,,11,9,0,False,246859713,en,,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1311882112/C_pia_de_Foto-0027_normal.jpg,GahFranko,223,False,246859713,human
Fri Jan 30 09:28:28 +0000 2009,False,False,What can brown do for you,1714,14,0,False,19760620,en,The Dungeon,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/654327166608404480/UOcgxPJp_normal.jpg,BScookies,2435,False,19760620,bot
Sun Oct 18 20:42:04 +0000 2009,False,False,THP🗻🕉 • RNDRT • STA • 305 🌴🌊🐋 • 47•🐂 📸 @apexvizuals contact: john.stewart0598@gmail.com,38275,612,709,True,83441816,en,Miami,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1106021912021479424/Q1cpqTQw_normal.jpg,KVSH305,73606,False,83441816,bot
Wed Mar 27 11:03:51 +0000 2013,False,False,"Mandalorian Merc OM #1661, Mav Oya'la Clan Ver'alor, animal lover and nurse.",1549,59,0,True,1307184462,en,"Allentown, Pa",http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/860577424123232257/0fddwdGz_normal.jpg,psychlokitty,2662,False,1307184462,human
Tue Mar 30 14:53:49 +0000 2010,False,False,"It's fun hanging out wit me but no room for shit, though i make mistakes & at times hard to handle doesn't mean i don't have a heart",1593,107,285,False,127889413,en,Lagos,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/769273463060193280/5hduJJMT_normal.jpg,foomaa,2236,False,127889413,human
Wed Jan 09 05:17:14 +0000 2013,True,False,,1317,2,87,False,1072868946,zh-cn,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3085140660/51635467a06cf10762e6544baf974c4c_normal.jpeg,BobSalmons,1960,False,1072868946,bot
Mon May 27 01:05:10 +0000 2013,True,False,Concerned video gamer.,1334,6,18,False,1461001765,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3715970742/d315479d47f949f1983ac26c312ba696_normal.jpeg,ReinbachThe3rd,1905,False,1461001765,bot
Fri Nov 11 09:08:12 +0000 2016,True,False,I come here to unload. Feel free to do so as well.,115,5,97,False,797002978028912640,en,"Houston, TX",,http://pbs.twimg.com/profile_images/881208066355736582/NA5fYdjz_normal.jpg,eddyrambles,535,False,797002978028912640,bot
Wed Apr 27 00:43:49 +0000 2016,False,False,Fun...Fabulous...Full of Life!,587,145,0,True,725123249777074177,en,"Pass Christian, MS",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/885127803431116800/zPaIA5GX_normal.jpg,EvilTwin2961,1046,False,725123249777074177,human
Sat Jul 07 03:28:52 +0000 2012,True,False,,151,186,0,True,628965118,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/448851319139598336/ZXUJFwRV_normal.jpeg,ChoosenMike,2780,False,628965118,human
Sun Dec 21 21:36:35 +0000 2014,False,False,@DblAgentCavazos 🍯,7292,436,224,True,2938606794,en,"left Houston, left Earth",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1128236574121058304/EwQmH6u3_normal.jpg,chodelaa,17820,False,2938606794,human
Thu Jun 04 18:11:06 +0000 2009,True,False,,665,17,21,False,44677908,en,Torrance,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1206849475/IMG_0030_normal.jpg,HamidICN,961,False,44677908,bot
Tue Apr 17 04:07:27 +0000 2012,True,False,"Mom, daughter, sister, friend. Animal rescuer. Former blonde. Drummer. Tattooed. #ImpeachTrump #ProudTrumpHater #NEED2IMPEACH",5746,271,786,False,555741045,en,"Nonya, MI",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1069246232730746880/UleQS1-t_normal.jpg,amykistu,3969,False,555741045,bot
Sat Mar 15 22:57:30 +0000 2014,False,False,"CHRISTIAN, FORGIVEN OF SIN. MY TWEETS ARE OPINIONS ONLY, NOT A RECOMMENDATION TO BUY OR SELL. see section 27A SEC act of 1933 / forward statements & risks.",267327,4262,1319,False,2391736411,en,Planet Earth,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/519368149636898816/KBTI32XG_normal.jpeg,paynej247,401720,False,2391736411,human
Mon Jan 10 08:20:38 +0000 2011,True,False,,1275,2,7,False,236303487,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1211706349/_______normal.jpg,lookerWZJ,1863,False,236303487,bot
Thu Mar 17 08:22:48 +0000 2011,True,False,มีความสุขที่ได้อ่านทุกทวิต เลย,22,47,0,True,267634785,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2552039032/image_normal.jpg,kun_fon,1437,False,267634785,human
Thu Mar 11 05:21:45 +0000 2010,True,False,,870,58,316,True,121970117,en,"Norman, Oklahoma",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/755858153/3767099659_83084f90df_normal.jpg,atemius,1289,False,121970117,bot
Thu Jun 02 06:36:09 +0000 2011,False,False,Navarre High School Percussion Director,2154,60,174,True,309513711,en,Pensacola Florida,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2913956359/ebb5b79d668b2e40741825be053f1a0c_normal.jpeg,BDB0311,3077,False,309513711,bot
Thu Jul 10 19:27:46 +0000 2014,True,False,TCHS,2204,28,45,False,2616042811,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/689904038587056129/3EvRCzwL_normal.jpg,mekhi_mcgowan,2938,False,2616042811,bot
Sat May 03 01:58:51 +0000 2014,True,False,Easy Rider,1471,18,179,False,2474803087,en,"Sydney, New South Wales",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/474874632877514754/7zFAa6_6_normal.jpeg,WangRuoshi,2160,False,2474803087,bot
Thu Jul 09 07:49:43 +0000 2009,False,False,,2170,495,309,False,55175844,en,CA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/307487228/DSC02193_normal.JPG,IMPRMxEDDY,12029,False,55175844,bot
Thu Jan 30 12:18:57 +0000 2014,True,False,,2248,6,0,False,2318796264,fr,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/428865479520690176/lSavz-Wl_normal.jpeg,NathanGastin,3119,False,2318796264,bot
Tue Apr 04 17:54:45 +0000 2017,True,False,"Thoughts on the markets, market news and occasional attempts at humor. Tweets aren't recommendations, do your own research. Rotating profile pics taken by me.",9223,3523,3349,False,849319340818169856,en,,,http://pbs.twimg.com/profile_images/1123023985938194432/3lUg7WWP_normal.jpg,bluff_capital,15724,False,849319340818169856,human
Fri Oct 05 17:12:07 +0000 2012,True,False,Dirty dancing hm,3200,564,1553,True,863370324,en,London UK ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/557263335104983044/fQ3kctDL_normal.jpeg,yaaasbiatch,11413,False,863370324,bot
Wed Jan 07 17:13:05 +0000 2015,True,False,,2730,342,258,False,2963513912,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1115458408721846272/jyZ9rCDK_normal.jpg,Thats__ant,2479,False,2963513912,human
Wed Aug 17 15:57:49 +0000 2016,True,False,"Designer, developer. Sometimes.",1332,15,22,False,765940706322083842,en,,,http://pbs.twimg.com/profile_images/776782205431390208/3UkSLDR6_normal.jpg,fokinnord93,1335,False,765940706322083842,bot
Tue Jun 28 19:32:27 +0000 2011,False,False,,2446,30,0,False,325727817,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3385157560/7ba29995dde88079accdb45a301000f3_normal.jpeg,l0vecarolyna_,4407,False,325727817,bot
Fri Mar 18 02:41:36 +0000 2011,True,False,,253,87,1025,False,268066783,en,Massachusetts,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/674804507210096640/4Bm0BE0e_normal.jpg,RKHohmII,352,False,268066783,human
Sat Aug 07 14:39:10 +0000 2010,False,False,"The things i do ...Acting, modeling, painting, dancing, writing, tattooing (trying at least ), loosing time on the internet (maybe not productive at all)",2494,44,0,True,175758510,en,Bulgaria,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/707288913828777984/dgxQIgMP_normal.jpg,AndyGaneva,6131,False,175758510,human
Fri Jan 13 23:17:16 +0000 2017,True,False,"Learning, loving, growing @ l❤life",1241,13,0,False,820047089627525120,en,"New York, USA",,http://pbs.twimg.com/profile_images/821557242503790592/TCpmFFLy_normal.jpg,CarrieS84868988,1793,False,820047089627525120,bot
Sat Sep 03 03:33:15 +0000 2016,True,False,Your personal Newspaper about Smarketing which is bringing Sales into Marketing. The new all-bound growth strategy in Business to business.,1332,21,43,False,771913921620013056,en,,,http://pbs.twimg.com/profile_images/776784976595550208/gYs4Z4mn_normal.jpg,GavrilGushchin,1333,False,771913921620013056,bot
Thu Dec 20 04:57:28 +0000 2012,True,False,,2242,24,12,False,1023540440,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/421719098347626496/i398MvnF_normal.jpeg,aimunoz95,3190,False,1023540440,bot
Thu Nov 27 21:17:24 +0000 2014,True,False,CA • NJ,21062,204,255,True,2895125889,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1108536959851331589/UaKBBIvS_normal.jpg,njpndn,5594,False,2895125889,human
Fri Oct 12 07:34:46 +0000 2012,True,False,Bachelors know more about women than married men; if they didn't they'd be married too.,2244,1,125,False,875139337,en,"Lacombe, United States",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2708042691/6f3b695328ff5ba0a724621f700524d9_normal.jpeg,maggiezu42b82b,2266,False,875139337,bot
Sat Apr 26 06:45:42 +0000 2014,False,False,The city,115036,978,258,False,2464207772,nl,,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1090165730132353024/_kIK9xQ7_normal.jpg,Culturefreak12,172798,False,2464207772,human
Thu Jan 26 03:24:55 +0000 2017,True,False,"just a tee girl:),i love everything and everyone :).people around me think i'm weir but,that's jus me :)",113,1,0,False,824458066242334721,en,,,http://pbs.twimg.com/profile_images/824461088297099264/1dic0ixE_normal.jpg,ShenaAussant,215,False,824458066242334721,human
Fri May 15 14:26:21 +0000 2015,True,False,A camel is a horse designed by a committee.,100,4,0,False,3196350180,en,"Long Beach, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/682135309077749761/fbJVz6w4_normal.jpg,bzyny,967,False,3196350180,bot
Wed Apr 25 12:44:24 +0000 2012,False,False,"Caffeinated creativity and connections...building the best social media campaigns! When not here, I'm herding cats at @collectiveSS! #socialbiz",2314,1680,0,False,562852735,en,"Atlanta, GA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2164585611/twitter_avatar_normal.png,themediabarista,9080,False,562852735,bot
Sun May 10 13:12:58 +0000 2009,False,False,,2459,134,0,False,39043863,en,England,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/473574843720278016/DnlLY7j7_normal.jpeg,RayrayHammond,4951,False,39043863,bot
Mon May 08 17:03:35 +0000 2017,True,False,اللهُمَ إجعَلْ القادَمَ منْأيامَيَ أجمَلْ..!ツ,65,1,0,False,861627654310703105,en,,,http://pbs.twimg.com/profile_images/861633582854529025/hJKpyVxq_normal.jpg,umauuiqgsguf291,397,False,861627654310703105,bot
Sun Apr 11 01:31:47 +0000 2010,True,False,We live by the sun. We feel by the moon.,2058,34,8,False,131686320,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/507284959217078273/3ZTmPfEH_normal.jpeg,AdhdAndAdderall,2963,False,131686320,bot
Wed Jun 17 14:47:40 +0000 2009,True,False,,2009,7,6,False,47983027,en,Liverpool,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/786641852434972672/juH32QpS_normal.jpg,Gibbopool2003,2833,False,47983027,bot
Thu Dec 27 21:33:47 +0000 2012,False,False,$BABA is my last name. I'm a trader and workout enthusiast. My tweets aren't trade recommendations.,14708,11709,177,True,1040640698,en,"The greatest country ever, TX",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1106319594892025856/BxFXB4od_normal.jpg,farrisbaba,28928,False,1040640698,human
Mon Nov 30 17:44:58 +0000 2009,False,False,,162,17,31,False,93677066,en,"Washington, DC",http://abs.twimg.com/images/themes/theme2/bg.gif,http://pbs.twimg.com/profile_images/554045752/3239_157912705651_692650651_6350961_2211286_n_normal.jpg,meep81,304,False,93677066,human
Sun Sep 04 22:00:09 +0000 2016,True,False,"Facultyof Law National University of Singpore, I just wanna have Fu..",54,0,0,False,772554868041089024,en,,,http://pbs.twimg.com/profile_images/772558021008453632/kRG3DgPD_normal.jpg,ricotta_eliz,119,False,772554868041089024,human
Wed Jun 21 14:03:03 +0000 2017,True,False,‏عّزة النَفسْ : ليَسْ لِسَاناً سَاخِراً وَ طبعّاًمُتبِراً عّزةالنفسَ : انْ تُبتعِد عنّ كُل مْا يُقلل مِنّ قِيمتُك,34,0,0,False,877527287096332288,en,,,http://pbs.twimg.com/profile_images/878528006951718912/wHSrbEYo_normal.jpg,dimstsvcnez2500,230,False,877527287096332288,bot
Wed Mar 02 11:03:23 +0000 2011,True,False,The best is yet to come。,1508,4,17,False,259675587,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/743812958216609793/Zu53x1nI_normal.jpg,ston3e,2052,False,259675587,bot
Thu Mar 12 18:54:23 +0000 2009,False,False,"""What's On Your Business Bucket List?"" WDS elevates clients to help them get known in the most positive ways via Awards, Media Coverage, Events. (913) 362-4541",2440,3835,5001,True,24005213,en,Kansas ,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/720802377637310464/chtXqIND_normal.jpg,WDSPRMaven,77406,False,24005213,human
